Reporter Identifier	Reporter Name
AM11580	GB19025-RA [PREDICTED: Apis mellifera similar to Mitochondrial 2-oxoglutarate/malate carrier protein (OGCP) (Solute carrier family 25 member 11) (LOC413294), mRNA]
AM12218	GB19670-RA [PREDICTED: Apis mellifera similar to CG5840-PA, isoform A (LOC408859), mRNA]
AM12218	GB19670-RA [PREDICTED: Apis mellifera similar to CG5840-PA, isoform A (LOC408859), mRNA]
AM10027	GB17455-RA [PREDICTED: Apis mellifera similar to CG14022-PA (LOC724904), mRNA]
AM10027	GB17455-RA [PREDICTED: Apis mellifera similar to CG14022-PA (LOC724904), mRNA]
AM05318	GB30506-RA [PREDICTED: Apis mellifera similar to Glycoprotein 93 CG5520-PA, transcript variant 1 (LOC412150), mRNA]
AM05318	GB30506-RA [PREDICTED: Apis mellifera similar to Glycoprotein 93 CG5520-PA, transcript variant 1 (LOC412150), mRNA]
AM00051	AM00051 Unknown [Arrayset: miRNA LC_mir-333]
AM00051	AM00051 Unknown [Arrayset: miRNA LC_mir-333]
AM04434	GB11815-RA [PREDICTED: Apis mellifera similar to Probable UDP-glucose 4-epimerase (Galactowaldenase) (UDP-galactose 4-epimerase) (LOC409499), mRNA]
AM04434	GB11815-RA [PREDICTED: Apis mellifera similar to Probable UDP-glucose 4-epimerase (Galactowaldenase) (UDP-galactose 4-epimerase) (LOC409499), mRNA]
AM10883	GB18318-RA [PREDICTED: Apis mellifera similar to CG11146-PA, transcript variant 2 (LOC550870), mRNA]
AM10883	GB18318-RA [PREDICTED: Apis mellifera similar to CG11146-PA, transcript variant 2 (LOC550870), mRNA]
AM12874	[Antisense] GB30268-RA [PREDICTED: Apis mellifera similar to Glutathione S transferase S1 CG8938-PA, isoform A (LOC552283), partial mRNA]
AM12874	[Antisense] GB30268-RA [PREDICTED: Apis mellifera similar to Glutathione S transferase S1 CG8938-PA, isoform A (LOC552283), partial mRNA]
AM04828	GB12208-RA
AM04828	GB12208-RA
AM06490R	[Antisense] GB13892-RA [PREDICTED: Apis mellifera similar to Transcription initiation factor TFIID subunit 4 (Transcription initiation factor TFIID 110 kDa subunit) (p110) (TAFII-110) (110 kDa TBP-associated factor) (LOC408923), mRNA]
AM06490R	[Antisense] GB13892-RA [PREDICTED: Apis mellifera similar to Transcription initiation factor TFIID subunit 4 (Transcription initiation factor TFIID 110 kDa subunit) (p110) (TAFII-110) (110 kDa TBP-associated factor) (LOC408923), mRNA]
AM08118	GB15533-RA [PREDICTED: Apis mellifera similar to solute carrier family 35, member E2 (LOC412611), partial mRNA]
AM08118	GB15533-RA [PREDICTED: Apis mellifera similar to solute carrier family 35, member E2 (LOC412611), partial mRNA]
AM10002	GB17430-RA [PREDICTED: Apis mellifera similar to CG5830-PA (LOC551591), mRNA]
AM10002	GB17430-RA [PREDICTED: Apis mellifera similar to CG5830-PA (LOC551591), mRNA]
AM07597	GB15006-RA [PREDICTED: Apis mellifera similar to mitochondrial ribosomal protein L41 CG12954-PA (LOC724790), mRNA]
AM07597	GB15006-RA [PREDICTED: Apis mellifera similar to mitochondrial ribosomal protein L41 CG12954-PA (LOC724790), mRNA]
AM08928	GB16348-RA [PREDICTED: Apis mellifera similar to cullin 3 (LOC552700), mRNA]
AM08928	GB16348-RA [PREDICTED: Apis mellifera similar to cullin 3 (LOC552700), mRNA]
AM06262	GB13664-RA
AM06262	GB13664-RA
AM01945	BB160007A20C01.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160007A20C01 5', mRNA sequence
AM01945	BB160007A20C01.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160007A20C01 5', mRNA sequence
AM07574	GB14983-RA [PREDICTED: Apis mellifera similar to nervous fingers 2 CG12809-PA (LOC725965), mRNA]
AM07574	GB14983-RA [PREDICTED: Apis mellifera similar to nervous fingers 2 CG12809-PA (LOC725965), mRNA]
AM02875	GB10248-RA
AM02875	GB10248-RA
AM05109	GB12492-RA [PREDICTED: Apis mellifera similar to CG4302-PA (LOC409304), mRNA]
AM05109	GB12492-RA [PREDICTED: Apis mellifera similar to CG4302-PA (LOC409304), mRNA]
AM06121	GB13519-RA
AM06121	GB13519-RA
AM11083	GB18521-RA [PREDICTED: Apis mellifera similar to CG14035-PA (LOC725152), mRNA]
AM11083	GB18521-RA [PREDICTED: Apis mellifera similar to CG14035-PA (LOC725152), mRNA]
AM09748	GB17173-RA [PREDICTED: Apis mellifera similar to CG13502-PA, isoform A (LOC551469), mRNA]
AM09748	GB17173-RA [PREDICTED: Apis mellifera similar to CG13502-PA, isoform A (LOC551469), mRNA]
AM02464	BB170003B20G05.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170003B20G05 5', mRNA sequence
AM02464	BB170003B20G05.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170003B20G05 5', mRNA sequence
AM12632	GB20084-RA [PREDICTED: Apis mellifera similar to Rab proteins geranylgeranyltransferase component A 1 (Rab escort protein 1) (REP-1) (Choroideraemia protein) (TCD protein) (LOC726003), partial mRNA]
AM12632	GB20084-RA [PREDICTED: Apis mellifera similar to Rab proteins geranylgeranyltransferase component A 1 (Rab escort protein 1) (REP-1) (Choroideraemia protein) (TCD protein) (LOC726003), partial mRNA]
AM01300	BB170021A10F06.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170021A10F06 5', mRNA sequence
AM01300	BB170021A10F06.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170021A10F06 5', mRNA sequence
AM11131	GB18571-RA [PREDICTED: Apis mellifera similar to dpr20 CG12191-PA (LOC412813), mRNA]
AM11131	GB18571-RA [PREDICTED: Apis mellifera similar to dpr20 CG12191-PA (LOC412813), mRNA]
AM10205	GB17631-RA
AM10205	GB17631-RA
AM00838	GB19666-RB [PREDICTED: Apis mellifera similar to CG1674-PD, isoform D (LOC726830), mRNA]
AM00838	GB19666-RB [PREDICTED: Apis mellifera similar to CG1674-PD, isoform D (LOC726830), mRNA]
AM09191	GB16613-RA [PREDICTED: Apis mellifera similar to Importin subunit alpha (Karyopherin subunit alpha) (Pendulin) (LOC727561), partial mRNA]
AM09191	GB16613-RA [PREDICTED: Apis mellifera similar to Importin subunit alpha (Karyopherin subunit alpha) (Pendulin) (LOC727561), partial mRNA]
AM09065	GB16486-RA [PREDICTED: Apis mellifera similar to scalloped CG8544-PB, isoform B (LOC408616), mRNA]
AM09065	GB16486-RA [PREDICTED: Apis mellifera similar to scalloped CG8544-PB, isoform B (LOC408616), mRNA]
AM01662	BB170001B20H08.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170001B20H08 5', mRNA sequence
AM01662	BB170001B20H08.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170001B20H08 5', mRNA sequence
AM05637	GB13027-RA [PREDICTED: Apis mellifera similar to Protein FAM20B precursor (LOC410911), partial mRNA]
AM05637	GB13027-RA [PREDICTED: Apis mellifera similar to Protein FAM20B precursor (LOC410911), partial mRNA]
AM08386	GB15804-RA [PREDICTED: Apis mellifera similar to CG6197-PA, transcript variant 1 (LOC412159), mRNA]
AM08386	GB15804-RA [PREDICTED: Apis mellifera similar to CG6197-PA, transcript variant 1 (LOC412159), mRNA]
AM00752	DB770904 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10057B20 3', mRNA sequence
AM00752	DB770904 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10057B20 3', mRNA sequence
AM09955	GB17382-RA
AM09955	GB17382-RA
AM02055	BB160010A10B01.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160010A10B01 5', mRNA sequence
AM02055	BB160010A10B01.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160010A10B01 5', mRNA sequence
AM07240	GB14643-RA
AM07240	GB14643-RA
AM11713	GB19159-RA [PREDICTED: Apis mellifera similar to CG12811-PA (LOC726429), mRNA]
AM11713	GB19159-RA [PREDICTED: Apis mellifera similar to CG12811-PA (LOC726429), mRNA]
AM06531	GB13933-RA
AM06531	GB13933-RA
AM03038	GB10410-RA
AM03038	GB10410-RA
AM10899	GB18335-RA [PREDICTED: Apis mellifera similar to zipper CG15792-PD, isoform D (LOC412092), mRNA]
AM10899	GB18335-RA [PREDICTED: Apis mellifera similar to zipper CG15792-PD, isoform D (LOC412092), mRNA]
AM03605	GB10982-RA [PREDICTED: Apis mellifera similar to Protein cappuccino (LOC726681), mRNA]
AM03605	GB10982-RA [PREDICTED: Apis mellifera similar to Protein cappuccino (LOC726681), mRNA]
AM10920	GB18356-RA [PREDICTED: Apis mellifera similar to zinc finger CCCH-type containing 10 (LOC552267), mRNA]
AM10920	GB18356-RA [PREDICTED: Apis mellifera similar to zinc finger CCCH-type containing 10 (LOC552267), mRNA]
AM03497	GB10872-RA [PREDICTED: Apis mellifera similar to CG1969-PA, isoform A (LOC411757), mRNA]
AM03497	GB10872-RA [PREDICTED: Apis mellifera similar to CG1969-PA, isoform A (LOC411757), mRNA]
AM00664	DB767879 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10046E19 3', mRNA sequence
AM00664	DB767879 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10046E19 3', mRNA sequence
AM05050	GB12433-RA [PREDICTED: Apis mellifera similar to DNA segment on chromosome X and Y (unique) 155 expressed sequence (LOC410316), mRNA]
AM05050	GB12433-RA [PREDICTED: Apis mellifera similar to DNA segment on chromosome X and Y (unique) 155 expressed sequence (LOC410316), mRNA]
AM08822	GB16242-RA [PREDICTED: Apis mellifera similar to CG14210-PA (LOC551400), mRNA]
AM08822	GB16242-RA [PREDICTED: Apis mellifera similar to CG14210-PA (LOC551400), mRNA]
AM01020	DB781317 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10094A21 3', mRNA sequence
AM01020	DB781317 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10094A21 3', mRNA sequence
AM06618	GB14018-RA [PREDICTED: Apis mellifera similar to voltage-dependent anion channel 2 (LOC724641), mRNA]
AM06618	GB14018-RA [PREDICTED: Apis mellifera similar to voltage-dependent anion channel 2 (LOC724641), mRNA]
AM04433	GB11814-RA [PREDICTED: Apis mellifera similar to CG31974-PA (LOC725439), mRNA]
AM04433	GB11814-RA [PREDICTED: Apis mellifera similar to CG31974-PA (LOC725439), mRNA]
AM10312	GB17739-RA [PREDICTED: Apis mellifera hypothetical LOC413161 (LOC413161), mRNA]
AM10312	GB17739-RA [PREDICTED: Apis mellifera hypothetical LOC413161 (LOC413161), mRNA]
AM04209	GB11589-RA [PREDICTED: Apis mellifera similar to CG12309-PA (LOC726898), mRNA]
AM04209	GB11589-RA [PREDICTED: Apis mellifera similar to CG12309-PA (LOC726898), mRNA]
AM12901	AM12901 Unknown [Arrayset: JDE_EST jdeO08_3DEF1, jdeO08_3DEF1 Group10.37_150866_150939]
AM12901	AM12901 Unknown [Arrayset: JDE_EST jdeO08_3DEF1, jdeO08_3DEF1 Group10.37_150866_150939]
AM00232	"NW_001254123.1 SET: OGS; Apis mellifera genomic contig, reference assembly (based on Amel_4.0 GroupUn.930)"
AM00232	"NW_001254123.1 SET: OGS; Apis mellifera genomic contig, reference assembly (based on Amel_4.0 GroupUn.930)"
AM03968	GB11347-RA [PREDICTED: Apis mellifera similar to macrophage erythroblast attacher isoform 2, transcript variant 1 (LOC411683), mRNA]
AM03968	GB11347-RA [PREDICTED: Apis mellifera similar to macrophage erythroblast attacher isoform 2, transcript variant 1 (LOC411683), mRNA]
AM03266	GB10640-RA [PREDICTED: Apis mellifera similar to Tollo CG6890-PA (LOC410231), mRNA]
AM03266	GB10640-RA [PREDICTED: Apis mellifera similar to Tollo CG6890-PA (LOC410231), mRNA]
AM00080	"NW_001253384.1 SET: miRNA 13-25:Contig2217:44849:44922:+; Apis mellifera linkage group 5 genomic contig, reference assembly (based on Amel_4.0 Group5.26)"
AM00080	"NW_001253384.1 SET: miRNA 13-25:Contig2217:44849:44922:+; Apis mellifera linkage group 5 genomic contig, reference assembly (based on Amel_4.0 Group5.26)"
AM05579	GB12966-RA
AM05579	GB12966-RA
AM01234	BB170001A20A07.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170001A20A07 5', mRNA sequence
AM01234	BB170001A20A07.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170001A20A07 5', mRNA sequence
AM02551	XM_001122345.1 [PREDICTED: Apis mellifera similar to bicaudal CG3644-PA, isoform A (LOC726620), mRNA]
AM02551	XM_001122345.1 [PREDICTED: Apis mellifera similar to bicaudal CG3644-PA, isoform A (LOC726620), mRNA]
AM06771	GB14172-RA [PREDICTED: Apis mellifera similar to phospholipase A2, activating protein (LOC409219), mRNA]
AM06771	GB14172-RA [PREDICTED: Apis mellifera similar to phospholipase A2, activating protein (LOC409219), mRNA]
AM06117	GB13515-RA [PREDICTED: Apis mellifera similar to caseinolytic peptidase X (LOC411141), mRNA]
AM06117	GB13515-RA [PREDICTED: Apis mellifera similar to caseinolytic peptidase X (LOC411141), mRNA]
AM07499	GB14907-RA [PREDICTED: Apis mellifera similar to vasa intronic gene CG4170-PA, isoform A (LOC409410), mRNA]
AM07499	GB14907-RA [PREDICTED: Apis mellifera similar to vasa intronic gene CG4170-PA, isoform A (LOC409410), mRNA]
AM11448	GB18891-RA [PREDICTED: Apis mellifera similar to CG32549-PD, isoform D (LOC551770), partial mRNA]
AM11448	GB18891-RA [PREDICTED: Apis mellifera similar to CG32549-PD, isoform D (LOC551770), partial mRNA]
AM00590	DB737909 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10035P07 5', mRNA sequence
AM00590	DB737909 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10035P07 5', mRNA sequence
AM07298	GB14701-RA [PREDICTED: Apis mellifera similar to Mevalonate kinase (MK) (LOC552163), mRNA]
AM07298	GB14701-RA [PREDICTED: Apis mellifera similar to Mevalonate kinase (MK) (LOC552163), mRNA]
AM01624	BB170002B10F10.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170002B10F10 5', mRNA sequence
AM01624	BB170002B10F10.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170002B10F10 5', mRNA sequence
AM12257	GB19710-RA [PREDICTED: Apis mellifera similar to CG4660-PA (LOC724554), mRNA]
AM12257	GB19710-RA [PREDICTED: Apis mellifera similar to CG4660-PA (LOC724554), mRNA]
AM07608	GB15017-RA
AM07608	GB15017-RA
AM08896	GB16316-RA [PREDICTED: Apis mellifera similar to Trehalase CG9364-PC, isoform C (LOC410795), mRNA]
AM08896	GB16316-RA [PREDICTED: Apis mellifera similar to Trehalase CG9364-PC, isoform C (LOC410795), mRNA]
AM12552	GB20005-RA
AM12552	GB20005-RA
AM06476	GB13877-RA
AM06476	GB13877-RA
AM12729	GB30123-RA
AM12729	GB30123-RA
AM06641	GB14042-RA [PREDICTED: Apis mellifera similar to PAP associated domain containing 1 (LOC551561), mRNA]
AM06641	GB14042-RA [PREDICTED: Apis mellifera similar to PAP associated domain containing 1 (LOC551561), mRNA]
AM11025	GB18462-RA [PREDICTED: Apis mellifera similar to Tdc2 CG30446-PA, transcript variant 1 (LOC410947), mRNA]
AM11025	GB18462-RA [PREDICTED: Apis mellifera similar to Tdc2 CG30446-PA, transcript variant 1 (LOC410947), mRNA]
AM09903	GB17328-RA [Apis mellifera putative transcription factor mblk-1 (Mblk-1), mRNA]
AM09903	GB17328-RA [Apis mellifera putative transcription factor mblk-1 (Mblk-1), mRNA]
AM09425	GB16847-RA
AM09425	GB16847-RA
AM11666	GB19112-RA
AM11666	GB19112-RA
AM02361	BB160017B10A10.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160017B10A10 5', mRNA sequence
AM02361	BB160017B10A10.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160017B10A10 5', mRNA sequence
AM03634	GB11010-RA
AM03634	GB11010-RA
AM00237	GB30401-RA
AM00237	GB30401-RA
AM07607	GB15016-RA [PREDICTED: Apis mellifera similar to Heat shock protein cognate 3 CG4147-PA, isoform A (LOC409587), mRNA]
AM07607	GB15016-RA [PREDICTED: Apis mellifera similar to Heat shock protein cognate 3 CG4147-PA, isoform A (LOC409587), mRNA]
AM05242	GB12626-RA [PREDICTED: Apis mellifera similar to Brix domain-containing protein 2 (Ribosome biogenesis protein Brix) (LOC724203), mRNA]
AM05242	GB12626-RA [PREDICTED: Apis mellifera similar to Brix domain-containing protein 2 (Ribosome biogenesis protein Brix) (LOC724203), mRNA]
AM09909	GB17334-RA [PREDICTED: Apis mellifera hypothetical protein LOC726775 (LOC726775), mRNA]
AM09909	GB17334-RA [PREDICTED: Apis mellifera hypothetical protein LOC726775 (LOC726775), mRNA]
AM04270	GB11650-RA [PREDICTED: Apis mellifera similar to Pyruvate kinase CG7070-PB, isoform B (LOC413112), mRNA]
AM04270	GB11650-RA [PREDICTED: Apis mellifera similar to Pyruvate kinase CG7070-PB, isoform B (LOC413112), mRNA]
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
NaPi	Buffer
pos1	GB12747-RA [PREDICTED: Apis mellifera similar to eIF3-S8 CG4954-PA (LOC551184), mRNA]
pos1	GB12747-RA [PREDICTED: Apis mellifera similar to eIF3-S8 CG4954-PA (LOC551184), mRNA]
1-Q9LVF8_IVT_2	Arabidopsis thaliana genomic DNA, chromosome 3, P1 clone: MIL23
1-Q9LVF8_IVT_2	Arabidopsis thaliana genomic DNA, chromosome 3, P1 clone: MIL23
pos2	GB17681 [PREDICTED: Apis mellifera actin, transcript variant 2 (LOC406122), mRNA]
pos2	GB17681 [PREDICTED: Apis mellifera actin, transcript variant 2 (LOC406122), mRNA]
1-M90509_IVT_1	"Arabidopsis thaliana BGL2 (PATHOGENESIS-RELATED PROTEIN 2); glucan 1,3-beta-glucosidase/ hydrolase, hydrolyzing O-glycosyl compounds (BGL2) mRNA,"
1-M90509_IVT_1	"Arabidopsis thaliana BGL2 (PATHOGENESIS-RELATED PROTEIN 2); glucan 1,3-beta-glucosidase/ hydrolase, hydrolyzing O-glycosyl compounds (BGL2) mRNA,"
pos3	GB11132 [PREDICTED: Apis mellifera similar to ribosomal protein S5, transcript variant 1 (LOC409728), mRNA]
pos3	GB11132 [PREDICTED: Apis mellifera similar to ribosomal protein S5, transcript variant 1 (LOC409728), mRNA]
1-Gal4_cds_5	P-element Gal4 driver 
1-Gal4_cds_5	P-element Gal4 driver 
pos4	GB10560 [Apis mellifera translation elongation factor eEF-1 alpha chain (LOC408385), mRNA]
pos4	GB10560 [Apis mellifera translation elongation factor eEF-1 alpha chain (LOC408385), mRNA]
Blank	Blank
Blank	Blank
Blank	Blank
Blank	Blank
Blank	Blank
Blank	Blank
Blank	Blank
Blank	Blank
AM09140	GB16560-RA [PREDICTED: Apis mellifera similar to CG10806-PB, isoform B (LOC410780), mRNA]
AM09140	GB16560-RA [PREDICTED: Apis mellifera similar to CG10806-PB, isoform B (LOC410780), mRNA]
AM02073	BB160007A10F03.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160007A10F03 5', mRNA sequence
AM02073	BB160007A10F03.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160007A10F03 5', mRNA sequence
AM04509	GB11891-RA
AM04509	GB11891-RA
AM10139	GB17567-RA [PREDICTED: Apis mellifera similar to zinc finger protein 617 (LOC409493), mRNA]
AM10139	GB17567-RA [PREDICTED: Apis mellifera similar to zinc finger protein 617 (LOC409493), mRNA]
AM00058R	"NW_001253354.1 SET: miRNA LC_mir-220; Apis mellifera linkage group 4 genomic contig, reference assembly (based on Amel_4.0 Group4.23)"
AM00058R	"NW_001253354.1 SET: miRNA LC_mir-220; Apis mellifera linkage group 4 genomic contig, reference assembly (based on Amel_4.0 Group4.23)"
AM08491	GB15910-RA [PREDICTED: Apis mellifera similar to CG5367-PA (LOC410801), mRNA]
AM08491	GB15910-RA [PREDICTED: Apis mellifera similar to CG5367-PA (LOC410801), mRNA]
AM08570	GB15988-RA [PREDICTED: Apis mellifera similar to Collagen alpha-1(II) chain precursor (LOC410038), partial mRNA]
AM08570	GB15988-RA [PREDICTED: Apis mellifera similar to Collagen alpha-1(II) chain precursor (LOC410038), partial mRNA]
AM06952	GB14354-RA [PREDICTED: Apis mellifera similar to anterior pharynx defective 1 CG2855-PA (LOC408814), mRNA]
AM06952	GB14354-RA [PREDICTED: Apis mellifera similar to anterior pharynx defective 1 CG2855-PA (LOC408814), mRNA]
